,drugbank_id,name,cas,smiles,logP ALOGPS,logP ChemAxon,solubility ALOGPS,pKa (strongest acidic),pKa (strongest basic),F,carbonyl,sulfinyl,sulfonyl,nitroso,nitro
1269,DB01972,Guanosine-5'-Monophosphate,85-32-5,NC1=NC2=C(N=CN2[C@@H]2O[C@@H](COP(O)(O)=O)[C@H](O)[C@H]2O)C(=O)N1,-2.0,-2.9,3.56e+00 g/l,1.05,1.73,0.0,1.0,0.0,0.0,0.0,0.0
1270,DB01973,O-Benzylsulfonyl-Serine,,N[C@@H](COS(=O)(=O)CC1=CC=CC=C1)C(O)=O,-1.4,-2.1,2.30e+00 g/l,1.53,8.57,0.0,1.0,0.0,1.0,0.0,0.0
1271,DB01974,"2-Amino-3-[5-(Amino-Carboxy-Methyl)-2,3-Dihydro-Isoxazol-3-Ylsulfanyl]-Propionic Acid",,N[C@@H](CS[C@@H]1NOC(=C1)[C@@H](N)C(O)=O)C(O)=O,-4.1,-6.3,1.12e+01 g/l,1.02,9.16,0.0,2.0,0.0,0.0,0.0,0.0
1272,DB01975,AMPCPR,,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](CO[P@@](O)(=O)C[P@](O)(=O)OC[C@H]2O[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H]1O,-2.0,-8.5,4.24e+00 g/l,0.81,4.99,0.0,0.0,0.0,0.0,0.0,0.0
1273,DB01977,6-(N-Phenylcarbamyl)-2-Naphthalenecarboxamidine,,NC(=N)C1=CC=C2C=C(C=CC2=C1)C(=O)NC1=CC=CC=C1,2.46,2.67,1.29e-02 g/l,12.14,11.22,0.0,1.0,0.0,0.0,0.0,0.0
1274,DB01978,"7,9-Dimethylguanine",55235-22-8,CN1C=[N+](C)C2=C1N=C(N)N=C2O,-2.6,-3.8,2.44e+00 g/l,9.82,1.16,0.0,0.0,0.0,0.0,0.0,0.0
1275,DB01979,Methyl alpha-D-mannoside,25281-48-5,CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,-2.5,-2.3,8.62e+02 g/l,12.21,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,DB01980,Para-Iodo-D-Phenylalanine Hydroxamic Acid,,[H][C@@](N)(CC1=CC=C(I)C=C1)C(=O)NO,1.17,0.95,2.56e-01 g/l,8.8,7.56,0.0,1.0,0.0,0.0,0.0,0.0
1277,DB01981,"3,6-Anhydro-D-Galactose-2-Sulfate",,O[C@H]1[C@@H]2CO[C@H]1[C@@H](OS(O)(=O)=O)[C@H](O)O2,-2.0,-3.6,1.05e+02 g/l,-2.1,-3.7,0.0,0.0,0.0,1.0,0.0,0.0
1278,DB01982,D-Mannuronic Acid,1986-14-7,O[C@@H]1O[C@H]([C@H](O)[C@@H](O)[C@H]1O)C(O)=O,-2.3,-2.6,2.95e+02 g/l,3.21,-3.7,0.0,1.0,0.0,0.0,0.0,0.0
1279,DB01983,2(S)-Amino-6-Boronohexanoic Acid,,N[C@@H](CCCC[B-](O)(O)O)C(O)=O,-2.9,-5.0,2.83e+00 g/l,1.9,9.53,0.0,1.0,0.0,0.0,0.0,0.0
1280,DB01984,4-[2-(3-Benzyloxycarbonylamino-4-Cyclohexyl-1-Hydroxy-2-Oxo-Butylamino)-5-Guanidino-Pentanoylamino]-4-(1-Carboxy-2-Cyclohexyl-Ethylcarbamoyl)-Butyric Acid,,NC(=N)NCCC[C@@H](NC(=O)C(=O)[C@@H](CC1CCCCC1)NC(=O)OCC1=CC=CC=C1)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@H](CC1CCCCC1)C(O)=O,1.28,1.25,7.35e-03 g/l,3.27,11.93,0.0,7.0,0.0,0.0,0.0,0.0
1281,DB01985,N-Alpha-L-Acetyl-Arginine,,CC(=O)N[C@@H](CCCNC(N)=N)C(O)=O,-1.7,-3.3,7.67e-01 g/l,3.68,12.24,0.0,2.0,0.0,0.0,0.0,0.0
1282,DB01987,Thiamin Diphosphate,154-87-0,CC1=C(CCO[P@](O)(=O)O[P@](O)([O-])=O)SC=[N+]1CC1=CN=C(C)N=C1N,-1.2,-5.8,3.72e-01 g/l,1.78,5.53,0.0,0.0,0.0,0.0,0.0,0.0
1283,DB01989,Carbobenzoxy-Pro-Lys-Phe-Y(Po2)-Ala-Pro-Ome,,COC(=O)[C@@H]1CCCN1C(=O)[C@H](C)N[P@](O)(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@@H](CCCC[NH3+])NC(=O)[C@@H]1CCCN1C(=O)OCC1=CC=CC=C1,0.07,0.095,2.78e-03 g/l,3.02,10.2,0.0,5.0,0.0,0.0,0.0,0.0
1284,DB01991,Tu-514,,CCCCCCCCCCCCCC(=O)O[C@H]1[C@@H](CC(=O)NO)CO[C@@H](CO)[C@@H]1O,3.77,2.95,3.49e-02 g/l,8.9,-3.0,0.0,2.0,0.0,0.0,0.0,0.0
1285,DB01992,Coenzyme A,85-61-0,CC(C)(CO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCS,-0.61,-6.8,4.64e+00 g/l,0.83,4.95,0.0,2.0,0.0,0.0,0.0,0.0
1286,DB01993,N-(5'-Phosphopyridoxyl)-D-Alanine,,C[C@@H](NCC1=C(O)C(C)=NC=C1COP(O)(O)=O)C(O)=O,-1.7,-4.2,1.48e+00 g/l,1.03,9.86,0.0,1.0,0.0,0.0,0.0,0.0
1287,DB01994,"2-(Pyrido[1,2-E]Purin-4-Yl)Amino-Ethanol",,OCCNC1=NC=NC2=C1N=C1C=CC=CN21,0.85,-0.015,1.99e-01 g/l,15.33,0.59,0.0,0.0,0.0,0.0,0.0,0.0
1288,DB01995,5-Methylcytidine-5'-Monophosphate,,CC1=CN([C@@H]2O[C@@H](COP(O)(O)=O)[C@H](O)[C@H]2O)C(=O)N=C1N,-1.8,-3.1,1.53e+01 g/l,1.24,-0.22,0.0,1.0,0.0,0.0,0.0,0.0
1289,DB01998,"2-[3,4-Dihydroxy-2-Hydroxymethyl-5-(2-Hydroxy-Nonyl)-Tetrahydro-Furan-2-Yloxy]-6-Hydroxymethyl-Tetra Hydro-Pyran-3,4,5-Triol",,CCCCCCC[C@@H](O)C[C@@H]1O[C@@](CO)(O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H]1O,-0.81,-1.3,1.50e+01 g/l,11.85,-2.7,0.0,0.0,0.0,0.0,0.0,0.0
1290,DB01999,"5,10,15,20-Tetrakis(4-Sulpfonatophenyl)-21h,23h-Porphine",,[H]OS([O-])(O[H])C1=C([H])C([H])=C(C([H])=C1[H])C1=C2/N=C(C([H])=C2[H])/C(=C2\N([H])\C(\C([H])=C2[H])=C(/C2=C([H])C([H])=C(N2[H])/C(=C2\N=C\1C([H])=C2[H])C1=C([H])C([H])=C(C([H])=C1[H])S([O-])(O[H])O[H])C1=C([H])C([H])=C(C([H])=C1[H])S([O-])(O[H])O[H])/C1=C([H])C([H])=C(C([H])=C1[H])S([O-])(O[H])O[H],4.67,7.26,7.23e-03 g/l,14.35,4.75,0.0,0.0,0.0,0.0,0.0,0.0
1291,DB02001,"5-(4-Morpholin-4-Yl-Phenylsulfanyl)-2,4-Quinazolinediamine",,NC1=NC2=C(C(N)=N1)C(SC1=CC=C(C=C1)N1CCOCC1)=CC=C2,3.21,3.12,6.75e-02 g/l,16.67,6.59,0.0,0.0,0.0,0.0,0.0,0.0
1292,DB02002,2-Aminoprop-2-Enamide,,NC(=C)C(N)=O,-1.2,-1.4,2.43e+02 g/l,16.27,3.2,0.0,1.0,0.0,0.0,0.0,0.0
1293,DB02004,"5-(Aminomethyl)-6-(2,4-Dichlorophenyl)-2-(3,5-Dimethoxyphenyl)Pyrimidin-4-Amine",,COC1=CC(=CC(OC)=C1)C1=NC(=C(CN)C(N)=N1)C1=CC=C(Cl)C=C1Cl,3.9,4.16,1.23e-02 g/l,19.77,8.8,0.0,0.0,0.0,0.0,0.0,0.0
1294,DB02005,2-Oxo-3-Pentenoic Acid,,C\C=C\C(=O)C(O)=O,0.77,1.21,1.98e+01 g/l,3.22,-9.7,0.0,2.0,0.0,0.0,0.0,0.0
1295,DB02006,Br-Coeleneterazine,,OO[C@@]1(CC2=CC=C(Br)C=C2)N=C2[C@H](CC3=CC=CC=C3)NC(=CN2C1=O)C1=CC=C(O)C=C1,4.26,5.07,9.62e-03 g/l,9.5,4.21,0.0,1.0,0.0,0.0,0.0,0.0
1296,DB02007,Alpha-D-Glucose-6-Phosphate,,O[C@H]1O[C@@H](COP(O)(O)=O)[C@H](O)[C@@H](O)[C@@H]1O,-2.1,-3.1,3.14e+01 g/l,1.22,-3.6,0.0,0.0,0.0,0.0,0.0,0.0
1297,DB02008,1-(2-Fluorobenzyl)-3-Butyl-8-(N-Acetyl-4-Aminobenzyl)-Xanthine,,CCCCN1C2=C(NC(CC3=CC=C(NC(C)=O)C=C3)=N2)C(=O)N(CC2=CC=CC=C2F)C1=O,3.63,3.62,2.77e-02 g/l,7.86,-0.69,1.0,3.0,0.0,0.0,0.0,0.0
1298,DB02009,"L-756,423",,CC(C)(C)NC(=O)[C@@H]1CN(CC2=CC3=C(O2)C=CC=C3)CCN1C[C@@H](O)C[C@H](CC1=CC=CC=C1)C(=O)N[C@H]1[C@H](O)CC2=CC=CC=C12,4.3,4.11,3.09e-02 g/l,13.19,7.88,0.0,2.0,0.0,0.0,0.0,0.0
1299,DB02010,Staurosporine,62996-74-1,CN[C@@H]1C[C@@H]2O[C@](C)([C@@H]1OC)N1C3=C(C=CC=C3)C3=C1C1=C(C4=C(C=CC=C4)N21)C1=C3CNC1=O,3.14,3.97,4.39e-02 g/l,14.14,9.55,0.0,1.0,0.0,0.0,0.0,0.0
1300,DB02011,N-(Phosphonoacetyl)-L-Ornithine,63446-55-9,N[C@@H](CCCNC(=O)CP(O)(O)=O)C(O)=O,-2.5,-4.3,5.85e+00 g/l,1.48,9.28,0.0,2.0,0.0,0.0,0.0,0.0
1301,DB02014,Compound 9,,COC(=O)C1=C(O)C=CC=C1OC\C=C\C1=CC(C2=CC(=NO2)C(O)=O)=C(F)C=C1,4.29,4.62,3.37e-02 g/l,3.9,-3.6,1.0,2.0,0.0,0.0,0.0,0.0
1302,DB02015,Dihydrofolic Acid,4033-27-6,NC1=NC(=O)C2=C(NCC(CNC3=CC=C(C=C3)C(=O)N[C@H](CCC(O)=O)C(O)=O)=N2)N1,-0.93,-1.8,1.41e-01 g/l,3.38,3.23,0.0,4.0,0.0,0.0,0.0,0.0
1303,DB02017,Imidazole-Derived Cellobiose,,OC[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)C3=NC=CN3[C@H]2CO)[C@@H](O)[C@H](O)[C@H]1O,-2.7,-4.2,3.86e+01 g/l,11.98,5.56,0.0,0.0,0.0,0.0,0.0,0.0
1304,DB02018,Amido Phenyl Pyruvic Acid,,NC(=N)C1=CC=C(CC(=O)C(O)=O)C=C1,0.58,-0.82,3.09e-01 g/l,3.11,11.49,0.0,2.0,0.0,0.0,0.0,0.0
1305,DB02019,Acetyl Dithranol,,OC(=O)CC1=C(O)C2=C(CC3=C(C(O)=CC=C3)C2=O)C=C1,2.81,3.88,9.48e-02 g/l,3.41,-4.4,0.0,2.0,0.0,0.0,0.0,0.0
1306,DB02020,Alrestatin,51411-04-2,OC(=O)CN1C(=O)C2=CC=CC3=CC=CC(C1=O)=C23,1.95,1.38,6.14e-02 g/l,3.45,-6.6,0.0,3.0,0.0,0.0,0.0,0.0
1307,DB02021,Fidarestat,136087-85-9,NC(=O)[C@H]1C[C@]2(NC(=O)NC2=O)C2=CC(F)=CC=C2O1,0.08,-0.68,2.66e+00 g/l,9.15,-4.9,1.0,3.0,0.0,0.0,0.0,0.0
1308,DB02022,4-Amino-5-Hydroxymethyl-2-Methylpyrimidine,73-67-6,CC1=NC=C(CO)C(N)=N1,-0.26,-0.36,1.20e+01 g/l,14.41,6.17,0.0,0.0,0.0,0.0,0.0,0.0
1309,DB02023,8-Oxo-2'-Deoxy-Guanosine-5'-Monophosphate,,NC1=NC2=C(NC(=O)N2[C@H]2C[C@@H](O)[C@H](COP(O)(O)=O)O2)C(=O)N1,-1.8,-2.7,6.61e+00 g/l,1.22,3.29,0.0,2.0,0.0,0.0,0.0,0.0
1310,DB02025,L-D-(a-Aminoadipoyl)-L-Cysteinyl-D-Valine,,CC(C)[C@@H](NC(=O)[C@H](CS)NC(=O)CCC[C@H](N)C(O)=O)C(O)=O,-1.7,-3.0,4.78e-01 g/l,1.94,9.15,0.0,4.0,0.0,0.0,0.0,0.0
1311,DB02026,"Furo[2,3d]Pyrimidine Antifolate",,CN(CC1=COC2=C1C(N)=NC(N)=N2)C1=CC=C(C=C1)C(=O)N[C@H](CCC(O)=O)C(O)=O,0.37,-0.58,4.25e-01 g/l,3.22,4.48,0.0,3.0,0.0,0.0,0.0,0.0
1312,DB02027,N-{(4s)-4-Amino-5-[(2-Aminoethyl)Amino]Pentyl}-N'-Nitroguanidine,,NCCNC[C@@H](N)CCCNC(=N)N[N+]([O-])=O,-1.4,-2.4,3.38e-01 g/l,10.3,9.72,0.0,0.0,0.0,0.0,0.0,1.0
1313,DB02028,"L-Alpha-Glycerophospho-D-Myo-Inositol-4,5-Bis-Phosphate",,OCC(=O)CO[P@@](O)(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](OP(O)(O)=O)[C@H](OP(O)(O)=O)[C@@H]1O,-0.82,-4.8,1.43e+01 g/l,0.62,-3.7,0.0,1.0,0.0,0.0,0.0,0.0
1314,DB02029,N-Cyclohexyl-N'-(4-Iodophenyl)Urea,,IC1=CC=C(NC(=O)NC2CCCCC2)C=C1,3.89,3.83,2.14e-02 g/l,13.51,-2.4,0.0,1.0,0.0,0.0,0.0,0.0
1315,DB02030,Alpha-Ribazole-5'-Phosphate,,CC1=CC2=C(C=C1C)N(C=N2)[C@@H]1O[C@@H](COP(O)(O)=O)[C@H](O)[C@H]1O,-0.32,-1.5,1.53e+00 g/l,1.22,5.81,0.0,0.0,0.0,0.0,0.0,0.0
1316,DB02031,"(6s)-5,6,7,8-Tetrahydrofolate",135-16-0,NC1=NC2=C(N[C@H](CNC3=CC=C(C=C3)C(=O)N[C@H](CCC(O)=O)C(O)=O)CN2)C(=O)N1,-1.5,-3.2,2.88e-01 g/l,3.2,4.62,0.0,4.0,0.0,0.0,0.0,0.0
1317,DB02032,1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid,,[H][C@](C)(CS)C(=O)N1CCC[C@@]1([H])C(O)=O,1.02,0.73,4.52e+00 g/l,4.02,-1.2,0.0,2.0,0.0,0.0,0.0,0.0
1318,DB02033,"N-(3-Cyclopropyl(5,6,7,8,9,10-Hexahydro-2-Oxo-2h-Cycloocta[B]Pyran-3-Yl)Methyl)Phenylbenzensulfonamide",,OC1=C([C@@H](C2CC2)C2=CC=CC(NS(=O)(=O)C3=CC=CC=C3)=C2)C(=O)OC2=C1CCCCCC2,4.71,5.2,1.73e-03 g/l,6.89,-6.3,0.0,1.0,0.0,1.0,0.0,0.0
1319,DB02034,Swainsonine,72741-87-8,O[C@@H]1CN2CCC[C@H](O)[C@H]2[C@@H]1O,-1.5,-1.4,1.32e+03 g/l,13.28,9.47,0.0,0.0,0.0,0.0,0.0,0.0
1320,DB02036,"2-(3,4-Dihydro-3-Oxo-2h-Benzo[B][1,4]Thiazin-2-Yl)-N-Hydroxyacetamide",,[H][C@]1(CC(=O)NO)SC2=CC=CC=C2NC1=O,0.53,0.35,6.23e-01 g/l,8.89,-5.5,0.0,2.0,0.0,0.0,0.0,0.0
1321,DB02037,"2,4-Diamino-4,6-Dihydroxypyrimidine",,NC1=NC(O)=C(N)C(O)=N1,-1.2,-0.35,3.78e+01 g/l,12.91,0.41,0.0,0.0,0.0,0.0,0.0,0.0
1322,DB02038,"D-Pyridoxyl-N,O-Cycloserylamide-5-Monophosphate",,CC1=NC=C(COP(O)(O)=O)C(CN[C@@H]2CONC2=O)=C1O,-1.4,-3.4,2.21e+00 g/l,1.74,7.99,0.0,1.0,0.0,0.0,0.0,0.0
1323,DB02039,S-Acetyl-Cysteine,,CC(=O)SC[C@@H](N)C(O)=O,-2.3,-2.9,2.32e+01 g/l,1.89,8.29,0.0,2.0,0.0,0.0,0.0,0.0
1324,DB02041,4-Aminophthalhydrazide,,NC1=CC=C2C(=O)NNC(=O)C2=C1,-0.39,-0.71,2.43e+00 g/l,13.75,2.15,0.0,2.0,0.0,0.0,0.0,0.0
1325,DB02042,2-(2-{2-[2-(2-Methoxy-Ethoxy)-Ethoxy]-Ethoxy}-Ethoxy)-Ethanol,,COCCOCCOCCOCCOCCO,-0.42,-0.75,4.22e+00 g/l,15.12,-2.7,0.0,0.0,0.0,0.0,0.0,0.0
1326,DB02043,"1,2-Dipalmitoyl-Phosphatidyl-Glycerole",,CCCCCCCCCCCCCCCC(=O)OC[C@@H](CO[P@](O)(=O)OC[C@@H](O)CO)OC(=O)CCCCCCCCCCCCCCC,7.8,10.94,1.41e-04 g/l,1.89,-3.0,0.0,2.0,0.0,0.0,0.0,0.0
1327,DB02046,N-[(Furan-2-Yl)Carbonyl]-(S)-Leucyl-(R)-[1-Amino-2(1h-Indol-3-Yl)Ethyl]-Phosphonic Acid,,[H][C@@](CC(C)C)(NC(=O)C1=CC=CO1)C(=O)N[C@@]([H])(CC1=CNC2=C1C=CC=C2)P(O)(O)=O,1.57,1.64,6.88e-02 g/l,1.49,-3.4,0.0,2.0,0.0,0.0,0.0,0.0
1328,DB02049,2-{4-[4-(4-Chloro-Phenoxy)-Benzenesulfonyl]-Tetrahydro-Pyran-4-Yl}-N-Hydroxy-Acetamide,,ONC(=O)CC1(CCOCC1)S(=O)(=O)C1=CC=C(OC2=CC=C(Cl)C=C2)C=C1,2.36,2.16,1.24e-02 g/l,8.89,-4.1,0.0,1.0,0.0,1.0,0.0,0.0
1329,DB02051,3-[N-[Benzyloxycarbonyl]-Phenylalaninyl-Amino]-5-Phenyl-Pentane-1-Sulfonic Acid 4-Nitro-Phenyl Ester,,[O-][N+](=O)C1=CC=C(OS(=O)(=O)CC[C@@H](CCC2=CC=CC=C2)NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)OCC2=CC=CC=C2)C=C1,4.61,6.23,1.18e-04 g/l,13.11,-3.6,0.0,2.0,0.0,1.0,0.0,1.0
1330,DB02052,Indirubin-3'-Monoxime,,O\N=C1\C(\NC2=C\1C=CC=C2)=C1\C(=O)NC2=C1C=CC=C2,2.18,1.79,1.17e-01 g/l,8.31,1.51,0.0,1.0,0.0,0.0,0.0,0.0
1331,DB02053,Ribose-5-Phosphate,4151-19-3,OC[C@@H](O)[C@H](O)[C@@H](O)COP(O)(O)=O,-2.1,-3.2,2.85e+01 g/l,1.49,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
1332,DB02054,Gabaculine,87980-11-8,NC1=CC=CC(=C1)C(O)=O,0.93,0.63,6.36e+00 g/l,4.81,3.27,0.0,1.0,0.0,0.0,0.0,0.0
1333,DB02056,"(5e,13e)-9,15-Dihydroxy-11-Oxoprosta-5,13-Dien-1-Oicacid",41598-07-6,[H][C@](O)(CCCCC)\C=C\[C@@]1([H])C(=O)C[C@]([H])(O)[C@]1([H])C\C=C/CCCC(O)=O,3.12,3.23,8.60e-02 g/l,4.4,-1.6,0.0,2.0,0.0,0.0,0.0,0.0
1334,DB02057,AMPA,1066-51-9,CC1=C(C[C@H](N)C(O)=O)C(O)=NO1,-2.5,-2.3,2.45e+01 g/l,1.56,8.9,0.0,1.0,0.0,0.0,0.0,0.0
1335,DB02058,SU4984,,[H][C@]1(CC2=CC=C(C=C2)N2CCN(CC2)C=O)C(=O)NC2=C1C=CC=C2,2.29,2.33,1.05e-01 g/l,13.3,3.33,0.0,2.0,0.0,0.0,0.0,0.0
1336,DB02059,Adenosine-5-Diphosphoribose,,NC1=C2N=CN([C@@H]3O[C@H](CO[P@@](O)(=O)O[P@@](O)(=O)OC[C@H]4O[C@H](O)[C@H](O)[C@@H]4O)[C@@H](O)[C@H]3O)C2=NC=N1,-1.8,-6.7,3.61e+00 g/l,1.86,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1337,DB02061,Cellobiose,16462-44-5,OC[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@H]2CO)[C@@H](O)[C@H](O)[C@H]1O,-3.0,-4.7,5.86e+02 g/l,11.25,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
1338,DB02062,"N-[3-[(1-Aminoethyl)(Hydroxy)Phosphoryl]-2-(1,1'-Biphenyl-4-Ylmethyl)Propanoyl]Alanine",,[H][C@@](C)(N)[P@](O)(=O)C[C@@]([H])(CC1=CC=C(C=C1)C1=CC=CC=C1)C(=O)N[C@@]([H])(C)C(O)=O,0.22,0.46,8.35e-03 g/l,-0.036,9.56,0.0,2.0,0.0,0.0,0.0,0.0
1339,DB02065,4-Deoxylactose,,OC[C@@H]1C[C@H](O)[C@@H](O)[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@H]2CO)O1,-3.1,-4.0,5.50e+02 g/l,11.27,-2.9,0.0,0.0,0.0,0.0,0.0,0.0
1340,DB02066,N7-Methyl-Formycin A,,CNc1ncnc2c(nnc12)[C@@H]1O[C@@H](CO)[C@H](O)[C@H]1O,-0.97,-2.5,6.09e+00 g/l,12.58,0.85,0.0,0.0,0.0,0.0,0.0,0.0
1341,DB02067,Triglu-5-Formyl-Tetrahydrofolate,,NC1=NC2=C(N(C=O)[C@H](CNC3=CC=C(C=C3)C(=O)N[C@H](CCC(=O)N[C@@H](CCC(=O)N[C@H](CCC(O)=O)C(O)=O)C(O)=O)C(O)=O)CN2)C(=O)N1,-1.8,-5.6,3.68e-01 g/l,2.34,4.44,0.0,9.0,0.0,0.0,0.0,0.0
1342,DB02068,Delta-Amino Valeric Acid,,[NH3+]CCCCC(O)=O,-2.4,-2.4,1.03e+01 g/l,4.65,10.21,0.0,1.0,0.0,0.0,0.0,0.0
1343,DB02069,N-(2-Flouro-Benzyl)-4-Sulfamoyl-Benzamide,,NS(=O)(=O)C1=CC=C(C=C1)C(=O)NCC1=CC=CC=C1F,1.5,1.52,2.78e-02 g/l,9.95,-1.3,1.0,1.0,0.0,1.0,0.0,0.0
1344,DB02070,L-2-Amino-4-[2-Aminophenyl]-4-Oxobutanoic Acid,,N[C@@H](CC(=O)C1=CC=CC=C1N)C(O)=O,-1.9,-1.9,1.67e+00 g/l,1.19,8.96,0.0,2.0,0.0,0.0,0.0,0.0
1345,DB02071,WAY-151693,,COC1=CC=C(C=C1)S(=O)(=O)N(CC1=CC=CN=C1)C1=C(C=CC=C1C)C(=O)NO,2.43,2.39,1.24e-02 g/l,9.5,4.81,0.0,1.0,0.0,1.0,0.0,0.0
1346,DB02072,"2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Thiopyran-3-Carboxylic Acid",,OC(=O)C(=O)NC1=C(C(O)=O)C2=C(CSCC2)S1,0.68,2.36,5.30e-02 g/l,1.98,-7.4,0.0,3.0,0.0,0.0,0.0,0.0
1347,DB02075,"(1s)-1(9-Deazahypoxanthin-9yl)1,4-Dideoxy-1,4-Imino-D-Ribitol-5-Phosphate",,O[C@H]1[C@H](COP(O)(O)=O)N[C@H]([C@@H]1O)c1cnc2c1N=CNC2=O,-1.9,-4.4,5.19e+00 g/l,1.5,8.68,0.0,1.0,0.0,0.0,0.0,0.0
1348,DB02076,6-Phosphogluconic Acid,,O[C@H](COP(O)(O)=O)[C@H](O)[C@H](O)[C@@H](O)C(O)=O,-2.3,-3.5,2.07e+01 g/l,1.49,-3.5,0.0,1.0,0.0,0.0,0.0,0.0
1349,DB02077,L-N(Omega)-Nitroarginine-(4r)-Amino-L-Proline Amide,,N[C@@H](CCCNC(=N)N[N+]([O-])=O)C(=O)N[C@H]1CN[C@@H](C1)C(N)=O,-2.0,-3.5,2.97e-01 g/l,10.06,8.96,0.0,2.0,0.0,0.0,0.0,1.0
1350,DB02079,(Aminooxy)Acetic Acid,2921-14-4,NOCC(O)=O,-0.79,-2.2,5.26e+02 g/l,3.16,4.52,0.0,1.0,0.0,0.0,0.0,0.0
1351,DB02082,Phosphoaminophosphonic Acid Guanylate Ester,,NC1=NC2=C(N=CN2[C@@H]2O[C@@H](CO[P@](O)(=O)O[P@@](O)(=O)NP(O)(O)=O)[C@H](O)[C@H]2O)C(=O)N1,-0.88,-4.3,8.90e+00 g/l,0.31,1.79,0.0,1.0,0.0,0.0,0.0,0.0
1352,DB02083,Dimethylglycine,1118-68-9,CN(C)CC(O)=O,-1.7,-3.1,9.39e+02 g/l,1.88,9.69,0.0,1.0,0.0,0.0,0.0,0.0
1353,DB02085,1-Aminocyclopropanecarboxylic Acid,22059-21-8,NC1(CC1)C(O)=O,-3.0,-2.7,4.37e+02 g/l,2.2,9.35,0.0,1.0,0.0,0.0,0.0,0.0
1354,DB02086,"(3,4-Dihydroxy-Phenyl)-Triphenyl-Arsonium",,OC1=CC=C(C=C1O)[As+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,6.52,6.59,2.87e-04 g/l,8.04,-6.4,0.0,0.0,0.0,0.0,0.0,0.0
1355,DB02088,Norleucine Phosphonate,,CCCC[C@H](N)P(O)(O)=O,-0.31,-1.3,3.17e+01 g/l,-0.24,10.24,0.0,0.0,0.0,0.0,0.0,0.0
1356,DB02089,CP-526423,,ClC1=CC2=C(NC(=C2)C(=O)NCCOCCOCCNC(=O)C2=CC3=C(N2)C=CC(Cl)=C3)C=C1,3.67,3.08,2.63e-03 g/l,11.95,-1.3,0.0,2.0,0.0,0.0,0.0,0.0
1357,DB02090,A Disubstituted Succinyl Caprolactam Hydroxymate Mmp3inhibitor,,[H][C@@](CCCO)(C(=O)NO)[C@@]([H])(CC(C)C)C(=O)N[C@@]1([H])CCCCN(CCOC)C1=O,0.76,0.056,4.58e+00 g/l,8.86,0.079,0.0,3.0,0.0,0.0,0.0,0.0
1358,DB02091,"4-(2,4-Dimethyl-Thiazol-5-Yl)-Pyrimidin-2-Ylamine",,CC1=NC(C)=C(S1)C1=NC(N)=NC=C1,1.6,0.84,2.59e-01 g/l,16.36,3.26,0.0,0.0,0.0,0.0,0.0,0.0
1359,DB02093,5-Phospho-D-Arabinohydroxamic Acid,,ONC(=O)[C@H](O)[C@H](O)[C@@H](O)COP(O)(O)=O,-2.3,-3.7,1.37e+01 g/l,1.49,-3.5,0.0,1.0,0.0,0.0,0.0,0.0
1360,DB02094,N-2-Thiophen-2-Yl-Acetamide Boronic Acid,,OB(O)CNC(=O)CC1=CC=CS1,0.23,1.06,2.21e-01 g/l,15.07,-2.9,0.0,1.0,0.0,0.0,0.0,0.0
1361,DB02095,Isatin,91-56-5,O=C1NC2=CC=CC=C2C1=O,0.89,1.6,2.77e+00 g/l,8.93,-5.6,0.0,2.0,0.0,0.0,0.0,0.0
1362,DB02096,FR221647,,[H][C@](CO)(CCC1=CC=CC=C1)N1C=NC(=C1)C(N)=O,0.86,1.14,6.44e-01 g/l,13.9,3.53,0.0,1.0,0.0,0.0,0.0,0.0
1363,DB02097,Cytidine,,NC1=NC(=O)N(C=C1)[C@@H]1O[C@@H](CO)[C@H](O)[C@H]1O,-2.2,-2.8,4.38e+01 g/l,12.55,-0.55,0.0,1.0,0.0,0.0,0.0,0.0
